727 770
backward
4 3
198 gradient
185 input
506 input
513 input
185
506
513
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 134, "lazy_grad_sum": false}
backward
3 2
185 gradient
183 input
497 input
183
497
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 133, "lazy_grad_sum": false}
backward
2 1
652 gradient
652 output
649
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 19, "lazy_grad_sum": false}
backward
3 2
345 gradient
348 input
726 input
348
726
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 256, "lazy_grad_sum": false}
backward
2 1
369 gradient
369 output
363
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 192, "lazy_grad_sum": false}
backward
2 1
348 gradient
348 output
341
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 255, "lazy_grad_sum": false}
backward
3 2
192 gradient
190 input
19 input
190
19
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 70, "lazy_grad_sum": false}
backward
4 3
350 gradient
332 input
351 input
354 input
332
351
354
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 57, "lazy_grad_sum": false}
backward
3 2
405 gradient
400 input
551 input
400
551
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 330, "lazy_grad_sum": false}
backward
3 2
319 gradient
335 input
129 input
335
129
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 320, "lazy_grad_sum": false}
backward
3 2
382 gradient
65 input
657 input
65
657
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 200, "lazy_grad_sum": false}
backward
3 2
347 gradient
350 input
37 input
350
37
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 58, "lazy_grad_sum": false}
backward
2 1
357 gradient
357 output
355
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 322, "lazy_grad_sum": false}
backward
4 3
363 gradient
346 input
225 input
230 input
346
225
230
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 191, "lazy_grad_sum": false}
backward
4 3
355 gradient
319 input
143 input
149 input
319
143
149
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 321, "lazy_grad_sum": false}
backward
3 2
96 gradient
92 input
75 input
92
75
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 270, "lazy_grad_sum": false}
backward
2 1
343 gradient
343 output
336
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 309, "lazy_grad_sum": false}
backward
2 1
344 gradient
344 output
338
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 189, "lazy_grad_sum": false}
backward
4 3
361 gradient
345 input
418 input
423 input
345
418
423
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 257, "lazy_grad_sum": false}
backward
4 3
372 gradient
356 input
373 input
378 input
356
373
378
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 61, "lazy_grad_sum": false}
backward
3 2
359 gradient
361 input
491 input
361
491
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 258, "lazy_grad_sum": false}
backward
2 1
352 gradient
352 output
347
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 59, "lazy_grad_sum": false}
backward
2 1
380 gradient
380 output
375
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 325, "lazy_grad_sum": false}
backward
2 1
389 gradient
389 output
383
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 262, "lazy_grad_sum": false}
backward
3 2
360 gradient
357 input
162 input
357
162
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 4, "pw": 4, "cover_all": false, "dy": 4, "dx": 4, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 323, "lazy_grad_sum": false}
backward
4 3
383 gradient
368 input
449 input
454 input
368
449
454
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 261, "lazy_grad_sum": false}
backward
3 2
379 gradient
380 input
524 input
380
524
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 326, "lazy_grad_sum": false}
backward
2 1
387 gradient
387 output
381
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 315, "lazy_grad_sum": false}
backward
4 3
375 gradient
360 input
170 input
174 input
360
170
174
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 324, "lazy_grad_sum": false}
backward
3 2
367 gradient
365 input
299 input
365
299
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 4, "pw": 4, "cover_all": false, "dy": 4, "dx": 4, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 313, "lazy_grad_sum": false}
backward
2 1
364 gradient
364 output
359
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 259, "lazy_grad_sum": false}
backward
2 1
392 gradient
392 output
384
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 195, "lazy_grad_sum": false}
backward
3 2
370 gradient
369 input
238 input
369
238
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 193, "lazy_grad_sum": false}
backward
3 2
385 gradient
387 input
63 input
387
63
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 316, "lazy_grad_sum": false}
backward
4 3
381 gradient
367 input
307 input
310 input
367
307
310
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 314, "lazy_grad_sum": false}
backward
3 2
390 gradient
392 input
261 input
392
261
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 196, "lazy_grad_sum": false}
backward
4 3
384 gradient
370 input
247 input
253 input
370
247
253
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 194, "lazy_grad_sum": false}
backward
2 1
401 gradient
401 output
394
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 65, "lazy_grad_sum": false}
backward
3 2
377 gradient
376 input
386 input
376
386
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 63, "lazy_grad_sum": false}
backward
3 2
146 gradient
343 input
301 input
343
301
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 310, "lazy_grad_sum": false}
backward
3 2
399 gradient
401 input
2 input
401
2
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 66, "lazy_grad_sum": false}
backward
4 3
396 gradient
379 input
532 input
537 input
379
532
537
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 327, "lazy_grad_sum": false}
backward
2 1
131 gradient
131 output
121
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 205, "lazy_grad_sum": false}
backward
4 3
394 gradient
377 input
398 input
403 input
377
398
403
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 64, "lazy_grad_sum": false}
backward
3 2
395 gradient
396 input
335 input
396
335
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 328, "lazy_grad_sum": false}
backward
4 3
330 gradient
402 input
104 input
109 input
402
104
109
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 311, "lazy_grad_sum": false}
backward
4 3
406 gradient
385 input
73 input
79 input
385
73
79
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 317, "lazy_grad_sum": false}
backward
2 1
70 gradient
70 output
64
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 265, "lazy_grad_sum": false}
backward
3 2
391 gradient
389 input
467 input
389
467
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 263, "lazy_grad_sum": false}
backward
4 3
409 gradient
390 input
635 input
640 input
390
635
640
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 197, "lazy_grad_sum": false}
backward
3 2
402 gradient
343 input
91 input
343
91
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 310, "lazy_grad_sum": false}
backward
2 1
82 gradient
82 output
77
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 332, "lazy_grad_sum": false}
backward
3 2
407 gradient
70 input
500 input
70
500
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 266, "lazy_grad_sum": false}
backward
3 2
408 gradient
409 input
344 input
409
344
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 198, "lazy_grad_sum": false}
backward
2 1
39 gradient
39 output
36
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 2, "lazy_grad_sum": false}
backward
4 3
64 gradient
391 input
477 input
482 input
391
477
482
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 264, "lazy_grad_sum": false}
backward
4 3
77 gradient
405 input
561 input
569 input
405
561
569
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 331, "lazy_grad_sum": false}
backward
2 1
190 gradient
190 output
184
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 69, "lazy_grad_sum": false}
backward
4 3
188 gradient
399 input
5 input
7 input
399
5
7
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 67, "lazy_grad_sum": false}
backward
2 1
98 gradient
98 output
90
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 202, "lazy_grad_sum": false}
backward
2 1
400 gradient
400 output
395
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 329, "lazy_grad_sum": false}
backward
3 2
334 gradient
406 input
330 input
406
330
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 318, "lazy_grad_sum": false}
backward
3 2
184 gradient
188 input
352 input
188
352
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 68, "lazy_grad_sum": false}
backward
4 3
90 gradient
382 input
666 input
670 input
382
666
670
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 201, "lazy_grad_sum": false}
backward
2 1
335 gradient
335 output
334
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 319, "lazy_grad_sum": false}
backward
3 2
83 gradient
88 input
364 input
88
364
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 268, "lazy_grad_sum": false}
backward
2 1
65 gradient
65 output
408
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 199, "lazy_grad_sum": false}
backward
4 3
207 gradient
192 input
24 input
26 input
192
24
26
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 71, "lazy_grad_sum": false}
backward
4 3
88 gradient
407 input
507 input
511 input
407
507
511
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 267, "lazy_grad_sum": false}
backward
3 2
42 gradient
39 input
571 input
39
571
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 1, "pw": 1, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 3, "lazy_grad_sum": false}
backward
3 2
441 gradient
444 input
545 input
444
545
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 296, "lazy_grad_sum": false}
backward
2 1
473 gradient
473 output
462
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 112, "lazy_grad_sum": false}
backward
2 1
444 gradient
444 output
433
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 295, "lazy_grad_sum": false}
backward
3 2
495 gradient
491 input
672 input
491
672
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 250, "lazy_grad_sum": false}
backward
3 2
484 gradient
262 input
702 input
262
702
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 120, "lazy_grad_sum": false}
backward
4 3
462 gradient
443 input
624 input
629 input
443
624
629
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 111, "lazy_grad_sum": false}
backward
4 3
358 gradient
331 input
290 input
294 input
331
290
294
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 311, "lazy_grad_sum": false}
backward
2 1
471 gradient
471 output
460
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 245, "lazy_grad_sum": false}
backward
3 2
445 gradient
442 input
168 input
442
168
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 243, "lazy_grad_sum": false}
backward
2 1
436 gradient
436 output
428
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 109, "lazy_grad_sum": false}
backward
4 3
457 gradient
441 input
555 input
560 input
441
555
560
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 297, "lazy_grad_sum": false}
backward
3 2
470 gradient
471 input
641 input
471
641
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 246, "lazy_grad_sum": false}
backward
3 2
456 gradient
457 input
46 input
457
46
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 298, "lazy_grad_sum": false}
backward
4 3
460 gradient
445 input
176 input
628 input
445
176
628
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 244, "lazy_grad_sum": false}
backward
2 1
494 gradient
494 output
485
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 302, "lazy_grad_sum": false}
backward
4 3
485 gradient
469 input
589 input
595 input
469
589
595
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 301, "lazy_grad_sum": false}
backward
3 2
368 gradient
364 input
439 input
364
439
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 260, "lazy_grad_sum": false}
backward
2 1
502 gradient
502 output
489
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 115, "lazy_grad_sum": false}
backward
2 1
463 gradient
463 output
456
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 299, "lazy_grad_sum": false}
backward
3 2
472 gradient
473 input
643 input
473
643
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 113, "lazy_grad_sum": false}
backward
4 3
486 gradient
470 input
650 input
658 input
470
650
658
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 247, "lazy_grad_sum": false}
backward
3 2
501 gradient
502 input
668 input
502
668
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 116, "lazy_grad_sum": false}
backward
3 2
483 gradient
486 input
412 input
486
412
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 248, "lazy_grad_sum": false}
backward
4 3
489 gradient
472 input
655 input
661 input
472
655
661
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 114, "lazy_grad_sum": false}
backward
2 1
365 gradient
365 output
358
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 312, "lazy_grad_sum": false}
backward
2 1
321 gradient
321 output
514
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 252, "lazy_grad_sum": false}
backward
4 3
514 gradient
495 input
683 input
692 input
495
683
692
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 251, "lazy_grad_sum": false}
backward
2 1
324 gradient
324 output
317
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 305, "lazy_grad_sum": false}
backward
3 2
499 gradient
494 input
607 input
494
607
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 2, "pw": 2, "cover_all": false, "dy": 2, "dx": 2, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 303, "lazy_grad_sum": false}
backward
2 1
491 gradient
491 output
483
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 249, "lazy_grad_sum": false}
backward
4 3
515 gradient
501 input
680 input
689 input
501
680
689
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 117, "lazy_grad_sum": false}
backward
3 2
512 gradient
324 input
268 input
324
268
Convolution2DFunction
{"sy": 1, "sx": 1, "ph": 0, "pw": 0, "cover_all": false, "dy": 1, "dx": 1, "groups": 1, "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "_output_count": 1, "rank": 306, "lazy_grad_sum": false}
backward
3 2
619 gradient
515 input
436 input
515
436
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 118, "lazy_grad_sum": false}
backward
4 3
317 gradient
499 input
617 input
264 input
499
617
264
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 304, "lazy_grad_sum": false}
backward
2 1
276 gradient
276 output
272
ReLU
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": [0], "_output_count": 1, "rank": 122, "lazy_grad_sum": false}
backward
4 3
272 gradient
484 input
714 input
718 input
484
714
718
BatchNormalization
{"eps": 2e-05, "decay": 0.9, "axis": [0, 2, 3], "_input_indexes_to_retain": [0, 1], "_output_indexes_to_retain": null, "key_axis": [1], "use_cudnn": true, "use_ideep": false, "_output_count": 1, "rank": 121, "lazy_grad_sum": false}
backward
3 2
336 gradient
339 input
463 input
339
463
Add
{"_input_indexes_to_retain": null, "_output_indexes_to_retain": null, "_output_count": 1, "rank": 308, "lazy_grad_sum": false}
backward
4 3
341 gradient
325 input
710 input
717 input
325
710
717
BatchNormalization
